UserId,ContinentId,RegionId,CountryId,CityId
1153,5,16,61,123.0
1154,1,3,14,29.0
1155,3,10,39,76.0
1156,1,1,4,9.0
1157,2,5,20,40.0
1158,1,3,12,25.0
1159,1,1,2,5.0
1160,5,16,62,124.0
1161,1,4,19,38.0
1162,3,9,37,72.0
1163,6,18,66,133.0
1164,4,12,45,90.0
1165,1,4,19,37.0
1166,2,7,31,60.0
1167,1,3,14,28.0
1168,3,10,41,81.0
1169,5,15,57,114.0
1170,2,5,20,40.0
1171,2,5,23,45.0
1172,2,7,31,62.0
1173,4,12,46,93.0
1174,5,15,58,115.0
1175,2,8,34,67.0
1176,2,7,29,
1177,2,5,20,40.0
1178,5,13,50,98.0
1179,2,5,20,40.0
1180,4,12,46,91.0
1181,1,4,16,33.0
1182,1,1,3,6.0
1183,3,10,41,80.0
1184,4,12,46,92.0
1185,4,12,49,97.0
1186,2,7,30,59.0
1187,2,7,30,59.0
1188,2,6,25,48.0
1189,1,1,6,13.0
1190,5,14,55,107.0
1191,2,5,23,45.0
1192,4,12,45,89.0
1193,5,13,52,100.0
1194,1,1,3,7.0
1195,6,18,66,133.0
1196,2,5,23,45.0
1197,2,7,29,58.0
1198,1,3,15,31.0
1199,1,2,11,23.0
1200,5,14,55,107.0
1201,2,5,20,39.0
1202,3,10,41,82.0
1203,5,13,52,100.0
1204,1,1,1,2.0
1205,3,10,40,77.0
1206,1,1,5,12.0
1207,2,5,20,39.0
1208,1,1,6,13.0
1209,2,6,24,46.0
1210,5,15,57,113.0
1211,1,2,8,17.0
1212,5,14,54,104.0
1213,5,13,50,98.0
1214,3,11,44,88.0
1215,5,14,55,109.0
1216,3,9,36,70.0
1217,3,9,38,74.0
1218,2,8,32,63.0
1219,2,7,31,60.0
1220,3,10,40,79.0
1221,1,4,19,37.0
1222,1,2,10,22.0
1223,4,12,49,96.0
1224,2,8,35,68.0
1225,1,2,8,
1226,1,1,5,12.0
1227,5,15,59,118.0
1228,1,2,10,22.0
1229,5,16,60,120.0
1230,2,6,25,50.0
1231,1,1,6,14.0
1232,1,3,14,29.0
1233,6,17,63,125.0
1234,1,1,3,7.0
1235,1,3,14,29.0
1236,1,4,16,33.0
1237,5,14,56,111.0
1238,3,10,40,79.0
1239,2,7,29,58.0
1240,1,3,12,26.0
1241,1,3,14,29.0
1242,1,1,2,4.0
1243,5,13,51,99.0
1244,2,5,20,39.0
1245,1,2,7,15.0
1246,5,16,60,119.0
1247,1,3,14,29.0
1248,3,10,39,75.0
1249,5,15,59,116.0
1250,1,3,15,32.0
1251,6,18,65,130.0
1252,3,11,42,84.0
1253,1,2,10,22.0
1254,1,3,13,27.0
1255,3,10,41,81.0
1256,6,17,63,126.0
1257,4,12,46,92.0
1258,1,2,10,21.0
1259,2,6,24,47.0
1260,5,13,53,101.0
1261,3,11,42,84.0
1262,1,1,3,6.0
1263,6,18,65,131.0
1264,1,1,1,1.0
1265,2,7,29,58.0
1266,5,16,62,124.0
1267,1,2,7,15.0
1268,2,8,33,64.0
1269,1,3,12,25.0
1270,1,2,11,24.0
1271,1,1,5,12.0
1272,1,2,8,18.0
1273,1,2,7,15.0
1274,1,3,13,27.0
1275,3,9,37,72.0
1276,2,7,31,60.0
1277,4,12,46,93.0
1278,2,6,26,53.0
1279,1,1,4,8.0
1280,3,10,40,79.0
1281,1,3,13,27.0
1282,2,6,25,50.0
1283,6,18,65,131.0
1284,4,12,46,93.0
1285,1,2,11,24.0
1286,2,7,31,60.0
1287,5,16,61,122.0
1288,6,18,65,131.0
1289,2,6,24,46.0
1290,1,2,7,15.0
1291,1,2,8,17.0
1292,6,17,63,126.0
1293,3,11,42,84.0
1294,1,1,4,9.0
1295,2,8,32,63.0
1296,5,15,59,117.0
1297,6,18,65,130.0
1298,3,11,44,88.0
1299,3,9,37,72.0
1300,2,8,33,64.0
1301,3,9,37,
1302,1,2,10,21.0
1303,1,2,8,18.0
1304,2,8,33,64.0
1305,3,10,41,82.0
1306,5,14,56,110.0
1307,4,12,48,95.0
1308,1,3,15,32.0
1309,1,1,5,11.0
1310,2,5,23,45.0
1311,1,4,16,33.0
1312,5,13,53,102.0
1313,1,1,5,11.0
1314,3,11,44,
1315,2,5,21,41.0
1316,3,10,39,76.0
1317,5,16,61,121.0
1318,2,6,24,46.0
1319,3,10,41,80.0
1320,2,6,27,54.0
1321,3,11,43,86.0
1322,4,12,46,92.0
1323,4,12,49,97.0
1324,1,1,1,2.0
1325,1,4,16,33.0
1326,3,10,40,77.0
1327,5,15,59,116.0
1328,5,13,53,103.0
1329,5,13,53,103.0
1330,4,12,45,90.0
1331,5,16,61,122.0
1332,5,14,54,106.0
1333,5,16,60,119.0
1334,2,6,25,49.0
1335,5,14,54,104.0
1336,2,7,31,61.0
1337,5,16,61,123.0
1338,1,1,4,9.0
1339,1,1,3,6.0
1340,3,9,38,73.0
1341,5,13,53,103.0
1342,2,5,21,41.0
1343,5,15,57,114.0
1344,1,1,4,8.0
1345,3,9,37,72.0
1346,4,12,46,92.0
1347,2,7,31,62.0
1348,3,11,42,84.0
1349,2,7,31,62.0
1350,5,14,56,111.0
1351,6,17,64,127.0
1352,1,1,3,7.0
1353,3,11,42,84.0
1354,6,18,66,132.0
1355,2,7,29,58.0
1356,1,2,10,22.0
1357,6,17,64,127.0
1358,1,1,2,3.0
1359,6,17,64,127.0
1360,2,5,21,41.0
1361,5,14,54,106.0
1362,1,1,6,14.0
1363,1,1,5,12.0
1364,3,11,44,87.0
1365,1,1,5,12.0
1366,1,3,12,25.0
1367,2,5,23,45.0
1368,5,16,61,122.0
1369,2,7,28,55.0
1370,5,13,52,100.0
1371,5,16,60,119.0
1372,2,6,26,53.0
1373,1,3,15,32.0
1374,2,6,26,51.0
1375,2,5,22,44.0
1376,3,10,41,82.0
1377,1,4,19,37.0
1378,4,12,49,96.0
1379,2,7,29,56.0
1380,5,14,54,105.0
1381,2,7,30,59.0
1382,6,18,65,131.0
1383,1,4,17,35.0
1384,4,12,46,93.0
1385,4,12,49,97.0
1386,3,10,39,76.0
1387,2,6,25,49.0
1388,4,12,47,94.0
1389,1,2,11,24.0
1390,1,4,19,37.0
1391,1,1,2,4.0
1392,5,14,55,108.0
1393,6,17,63,126.0
1394,1,2,9,20.0
1395,2,6,25,50.0
1396,4,12,49,96.0
1397,5,14,54,105.0
1398,5,15,59,117.0
1399,5,13,50,98.0
1400,2,8,33,66.0
1401,3,10,40,79.0
1402,1,1,3,6.0
1403,2,5,20,39.0
1404,5,15,58,115.0
1405,6,17,63,125.0
1406,1,1,5,12.0
1407,6,18,65,131.0
1408,1,2,8,18.0
1409,2,5,20,40.0
1410,1,2,10,21.0
1411,5,13,51,99.0
1412,1,3,12,26.0
1413,1,1,4,8.0
1414,5,13,52,100.0
1415,3,11,44,87.0
1416,2,5,21,42.0
1417,1,1,6,14.0
1418,3,10,40,78.0
1419,1,1,1,2.0
1420,5,16,60,119.0
1421,1,4,19,37.0
1422,2,8,35,69.0
1423,2,5,21,41.0
1424,2,7,31,62.0
1425,2,7,31,60.0
1426,6,17,63,125.0
1427,5,14,56,111.0
1428,1,1,6,14.0
1429,3,11,42,84.0
1430,6,18,65,130.0
1431,3,9,36,70.0
1432,5,16,61,123.0
1433,4,12,45,89.0
1434,1,3,14,28.0
1435,2,8,33,66.0
1436,1,1,2,5.0
1437,2,5,23,45.0
1438,2,6,24,47.0
1439,1,3,15,31.0
1440,1,1,5,10.0
1441,5,15,59,118.0
1442,1,1,6,14.0
1443,3,10,41,80.0
1444,4,12,46,93.0
1445,1,1,5,10.0
1446,3,10,39,76.0
1447,4,12,47,
1448,5,14,54,105.0
1449,1,1,1,1.0
1450,6,18,66,133.0
1451,1,2,9,20.0
1452,1,1,4,8.0
1453,1,1,1,1.0
1454,2,7,29,57.0
1455,2,8,33,64.0
1456,5,15,59,118.0
1457,1,3,14,28.0
1458,5,16,61,121.0
1459,5,14,55,107.0
1460,2,6,25,49.0
1461,5,16,60,120.0
1462,2,5,22,44.0
1463,2,7,29,56.0
1464,5,14,56,111.0
1465,5,14,55,108.0
1466,5,15,57,114.0
1467,3,10,40,78.0
1468,6,18,65,130.0
1469,1,4,19,37.0
1470,1,2,9,20.0
1471,1,3,12,26.0
1472,1,3,14,29.0
1473,1,1,1,1.0
1474,5,16,60,119.0
1475,1,4,17,35.0
1476,2,7,30,59.0
1477,2,8,35,69.0
1478,1,1,5,12.0
1479,1,2,9,20.0
1480,2,5,21,43.0
1481,6,17,63,126.0
1482,2,6,25,50.0
1483,1,3,14,29.0
1484,2,5,20,39.0
1485,1,4,19,38.0
1486,3,11,42,84.0
1487,6,17,64,128.0
1488,6,17,63,126.0
1489,2,5,23,45.0
1490,2,6,26,52.0
1491,3,10,41,80.0
1492,5,16,62,124.0
1493,5,16,60,119.0
1494,1,1,4,8.0
1495,3,11,43,85.0
1496,6,17,64,129.0
1497,1,1,4,8.0
1498,4,12,49,96.0
1499,5,13,53,102.0
1500,1,1,2,5.0
1501,3,11,43,86.0
1502,1,4,17,34.0
1503,2,7,28,55.0
1504,5,16,60,119.0
1505,5,15,57,114.0
1506,1,3,12,26.0
1507,2,6,24,47.0
1508,5,15,57,113.0
1509,3,10,39,76.0
1510,3,9,37,72.0
1511,4,12,45,89.0
1512,2,6,24,46.0
1513,1,4,16,33.0
1514,1,1,1,1.0
1515,1,3,15,31.0
1516,2,6,26,53.0
1517,2,6,25,48.0
1518,2,8,35,69.0
1519,5,14,54,105.0
1520,4,12,45,90.0
1521,2,8,32,63.0
1522,3,9,38,73.0
1523,4,12,45,89.0
1524,1,1,6,13.0
1525,3,9,38,73.0
1526,3,10,40,77.0
1527,2,8,35,68.0
1528,5,13,50,98.0
1529,6,17,63,125.0
1530,5,13,53,102.0
1531,6,18,66,132.0
1532,5,13,53,102.0
1533,1,2,9,19.0
1534,3,10,41,82.0
1535,1,2,11,23.0
1536,3,11,42,83.0
1537,5,14,55,109.0
1538,3,10,39,75.0
1539,6,17,64,129.0
1540,3,11,44,88.0
1541,2,6,27,54.0
1542,4,12,45,89.0
1543,2,8,33,65.0
1544,3,10,39,76.0
1545,2,7,31,60.0
1546,4,12,46,93.0
1547,2,6,25,49.0
1548,1,4,17,35.0
1549,5,13,53,102.0
1550,1,1,5,11.0
1551,5,13,51,99.0
1552,5,14,56,110.0
1553,3,9,38,74.0
1554,1,1,4,9.0
1555,1,1,2,3.0
1556,3,11,43,85.0
1557,1,3,12,26.0
1558,3,9,37,72.0
1559,2,6,25,48.0
1560,5,15,59,117.0
1561,1,1,5,12.0
1562,6,18,66,133.0
1563,2,6,25,48.0
1564,1,4,19,37.0
1565,2,5,22,44.0
1566,1,2,7,15.0
1567,2,5,21,43.0
1568,3,11,44,87.0
1569,3,9,36,70.0
1570,2,6,24,46.0
1571,5,14,55,108.0
1572,5,16,61,123.0
1573,1,2,10,21.0
1574,5,14,55,107.0
1575,3,10,41,80.0
1576,2,6,24,47.0
1577,5,15,59,117.0
1578,5,16,62,124.0
1579,1,3,12,25.0
1580,1,4,18,36.0
1581,2,6,26,51.0
1582,1,2,7,15.0
1583,2,8,35,68.0
1584,1,2,10,21.0
1585,1,2,9,19.0
1586,1,4,17,34.0
1587,3,10,40,78.0
1588,6,17,63,125.0
1589,5,15,59,117.0
1590,2,6,26,52.0
1591,1,3,13,
1592,1,4,17,35.0
1593,5,14,54,106.0
1594,1,1,1,2.0
1595,3,10,40,77.0
1596,6,18,66,132.0
1597,4,12,45,90.0
1598,4,12,45,89.0
1599,4,12,47,94.0
1600,1,1,3,7.0
1601,4,12,48,95.0
1602,5,14,55,108.0
1603,3,9,38,74.0
1604,2,5,20,39.0
1605,3,9,36,71.0
1606,2,7,29,56.0
1607,2,5,21,42.0
1608,1,4,18,36.0
1609,3,11,42,84.0
1610,5,15,59,118.0
1611,1,1,3,7.0
1612,2,6,27,54.0
1613,6,17,64,129.0
1614,5,16,60,120.0
1615,5,14,54,106.0
1616,2,6,24,47.0
1617,5,16,61,123.0
1618,5,16,60,119.0
1619,5,15,59,118.0
1620,1,2,10,21.0
1621,1,3,12,26.0
1622,1,1,4,9.0
1623,1,2,7,15.0
1624,1,1,5,10.0
1625,5,16,61,122.0
1626,5,16,61,121.0
1627,6,17,63,125.0
1628,3,9,37,72.0
1629,2,6,25,49.0
1630,4,12,46,91.0
1631,1,4,19,37.0
1632,2,8,35,68.0
1633,2,6,25,50.0
1634,1,2,9,19.0
1635,5,13,52,100.0
1636,2,7,31,60.0
1637,4,12,45,89.0
1638,2,8,35,69.0
1639,2,6,25,49.0
1640,5,14,55,108.0
1641,5,16,60,119.0
1642,1,4,19,37.0
1643,1,1,5,11.0
1644,3,10,40,78.0
1645,3,10,40,77.0
1646,1,1,1,2.0
1647,2,8,33,64.0
1648,1,4,17,35.0
1649,1,1,3,7.0
1650,3,11,43,85.0
1651,2,8,34,67.0
1652,2,5,21,42.0
1653,5,15,59,118.0
1654,6,17,63,125.0
1655,1,2,11,24.0
1656,2,6,24,46.0
1657,1,2,9,19.0
1658,2,8,35,68.0
1659,5,13,53,102.0
1660,2,5,21,42.0
1661,1,3,15,32.0
1662,5,14,55,109.0
1663,1,4,18,36.0
1664,4,12,49,97.0
1665,6,18,65,131.0
1666,3,9,38,
1667,4,12,49,97.0
1668,5,16,61,123.0
1669,3,9,36,70.0
1670,1,1,6,13.0
1671,2,6,25,49.0
1672,2,7,31,60.0
1673,6,18,65,130.0
1674,1,1,2,5.0
1675,1,3,13,27.0
1676,1,1,4,8.0
1677,2,6,25,50.0
1678,2,8,34,67.0
1679,2,5,22,44.0
1680,6,17,63,125.0
1681,2,7,29,58.0
1682,1,1,2,3.0
1683,3,11,43,86.0
1684,3,9,36,70.0
1685,6,18,65,130.0
1686,1,1,1,2.0
1687,5,13,53,102.0
1688,1,4,17,35.0
1689,5,13,50,98.0
1690,1,3,15,30.0
1691,5,15,59,116.0
1692,1,1,4,8.0
1693,2,5,22,44.0
1694,1,4,18,36.0
1695,3,10,40,77.0
1696,1,3,15,31.0
1697,2,6,24,47.0
1698,2,7,28,55.0
1699,5,14,54,106.0
1700,5,16,61,121.0
1701,2,7,28,55.0
1702,1,1,5,12.0
1703,1,1,2,3.0
1704,1,3,15,30.0
1705,1,2,11,23.0
1706,4,12,46,92.0
1707,5,15,58,115.0
1708,5,14,54,104.0
1709,5,15,59,118.0
1710,1,1,2,5.0
1711,5,14,54,104.0
1712,5,14,55,108.0
1713,2,8,33,65.0
1714,5,16,61,121.0
1715,1,3,15,30.0
1716,3,11,42,84.0
1717,1,3,15,32.0
1718,1,2,8,16.0
1719,1,4,19,38.0
1720,1,4,18,36.0
1721,5,15,57,114.0
1722,2,8,33,66.0
1723,5,14,54,105.0
1724,3,11,43,85.0
1725,1,1,1,2.0
1726,3,10,39,75.0
1727,2,8,34,67.0
1728,2,7,28,55.0
1729,1,1,3,6.0
1730,3,11,43,86.0
1731,2,7,31,60.0
1732,5,13,53,101.0
1733,1,1,5,12.0
1734,2,6,25,49.0
1735,2,5,21,42.0
1736,3,10,41,82.0
1737,1,4,17,35.0
1738,2,8,34,67.0
1739,3,10,41,80.0
1740,1,1,3,7.0
1741,1,1,6,14.0
1742,3,9,38,73.0
1743,2,8,33,66.0
1744,4,12,46,91.0
1745,6,18,65,130.0
1746,1,2,9,20.0
1747,1,1,5,10.0
1748,1,3,12,25.0
1749,1,3,12,25.0
1750,2,6,27,54.0
1751,1,4,16,33.0
1752,4,12,48,95.0
1753,1,1,6,14.0
1754,2,8,33,65.0
1755,5,14,56,110.0
1756,3,10,41,80.0
1757,2,6,27,54.0
1758,6,17,63,125.0
1759,6,18,65,131.0
1760,1,3,12,25.0
1761,5,15,59,117.0
1762,1,3,12,25.0
1763,3,10,40,79.0
1764,2,8,35,68.0
1765,1,1,5,12.0
1766,1,3,15,32.0
1767,6,17,64,128.0
1768,4,12,49,96.0
1769,4,12,46,92.0
1770,1,3,15,31.0
1771,3,10,40,78.0
1772,1,2,9,20.0
1773,2,7,31,60.0
1774,4,12,46,93.0
1775,2,5,21,43.0
1776,6,18,65,130.0
1777,2,7,31,60.0
1778,1,3,15,31.0
1779,1,1,2,5.0
1780,1,1,5,10.0
1781,4,12,45,89.0
1782,6,18,65,130.0
1783,6,17,63,126.0
1784,1,1,5,
1785,2,7,29,56.0
1786,3,11,42,83.0
1787,5,13,51,99.0
1788,3,9,38,73.0
1789,5,15,58,115.0
1790,1,1,3,7.0
1791,3,10,41,80.0
1792,4,12,49,97.0
1793,1,1,2,4.0
1794,1,1,2,4.0
1795,5,13,53,103.0
1796,2,5,20,40.0
1797,1,2,8,17.0
1798,5,13,53,101.0
1799,5,13,53,103.0
1800,5,16,62,124.0
1801,2,6,26,52.0
1802,2,6,26,52.0
1803,5,16,62,124.0
1804,2,8,32,63.0
1805,5,15,59,116.0
1806,2,7,31,62.0
1807,1,1,3,7.0
1808,4,12,46,92.0
1809,1,1,6,14.0
1810,3,11,43,86.0
1811,6,18,66,133.0
1812,6,18,65,130.0
1813,2,7,31,62.0
1814,3,10,40,79.0
1815,2,7,29,58.0
1816,5,16,60,120.0
1817,6,18,66,133.0
1818,2,8,33,65.0
1819,1,1,6,13.0
1820,3,10,41,82.0
1821,2,6,26,52.0
1822,5,15,59,117.0
1823,1,3,12,26.0
1824,1,4,17,34.0
1825,2,6,26,52.0
1826,5,15,57,112.0
1827,3,10,41,82.0
1828,2,5,21,42.0
1829,1,2,10,21.0
1830,2,5,21,42.0
1831,5,15,57,113.0
1832,5,14,54,105.0
1833,1,2,8,17.0
1834,5,16,60,120.0
1835,6,17,64,129.0
1836,6,18,65,130.0
1837,2,7,31,60.0
1838,2,6,25,48.0
1839,1,3,14,29.0
1840,4,12,49,97.0
1841,1,1,5,10.0
1842,2,7,29,58.0
1843,1,2,10,21.0
1844,1,3,14,28.0
1845,1,4,17,34.0
1846,1,1,4,8.0
1847,3,10,40,79.0
1848,3,11,44,87.0
1849,3,11,44,88.0
1850,2,8,35,69.0
1851,3,11,44,87.0
1852,5,13,53,101.0
1853,1,1,4,8.0
1854,3,10,40,77.0
1855,3,11,44,87.0
1856,2,5,21,43.0
1857,6,17,64,129.0
1858,5,14,55,109.0
1859,1,2,8,17.0
1860,6,18,66,133.0
1861,1,2,10,21.0
1862,2,7,29,58.0
1863,5,14,56,110.0
1864,1,3,14,28.0
1865,2,6,26,51.0
1866,1,1,2,5.0
1867,1,1,2,5.0
1868,4,12,47,94.0
1869,4,12,49,96.0
1870,1,1,4,8.0
1871,2,8,33,64.0
1872,1,4,19,38.0
1873,5,14,56,111.0
1874,5,15,57,112.0
1875,3,10,41,81.0
1876,5,14,54,104.0
1877,3,9,38,73.0
1878,2,6,25,49.0
1879,1,4,18,36.0
1880,6,17,63,126.0
1881,2,8,35,68.0
1882,3,10,40,78.0
1883,5,14,54,105.0
1884,5,16,61,122.0
1885,5,16,60,119.0
1886,5,15,57,114.0
1887,1,1,5,10.0
1888,4,12,46,91.0
1889,1,1,1,2.0
1890,5,15,59,118.0
1891,1,1,6,13.0
1892,4,12,48,95.0
1893,1,3,15,32.0
1894,1,3,15,32.0
1895,5,16,62,124.0
1896,1,1,5,11.0
1897,1,1,5,10.0
1898,1,2,7,15.0
1899,1,2,8,17.0
1900,2,7,30,59.0
1901,3,10,40,78.0
1902,5,16,62,124.0
1903,5,15,57,114.0
1904,1,2,10,22.0
1905,1,3,15,32.0
1906,5,15,57,113.0
1907,5,16,60,120.0
1908,5,16,61,122.0
1909,1,3,15,32.0
1910,5,16,60,119.0
1911,2,5,20,39.0
1912,1,1,5,12.0
1913,1,2,8,18.0
1914,6,17,63,126.0
1915,2,6,24,46.0
1916,5,14,54,104.0
1917,3,11,43,86.0
1918,4,12,45,89.0
1919,1,2,10,22.0
1920,4,12,46,92.0
1921,1,3,14,29.0
1922,1,1,6,13.0
1923,1,1,1,2.0
1924,1,3,14,29.0
1925,1,3,13,27.0
1926,2,6,25,50.0
1927,4,12,48,95.0
1928,3,11,44,88.0
1929,2,5,22,44.0
1930,1,2,10,22.0
1931,4,12,49,97.0
1932,1,1,2,3.0
1933,5,15,59,118.0
1934,1,2,9,19.0
1935,1,2,11,23.0
1936,1,3,15,30.0
1937,2,5,20,39.0
1938,5,14,55,108.0
1939,5,14,56,111.0
1940,1,3,12,25.0
1941,6,17,64,128.0
1942,5,14,56,111.0
1943,5,14,54,106.0
1944,3,9,37,72.0
1945,6,17,64,129.0
1946,5,14,55,108.0
1947,1,1,2,5.0
1948,1,1,2,3.0
1949,6,18,66,132.0
1950,5,14,54,104.0
1951,2,8,33,64.0
1952,5,14,54,106.0
1953,5,13,50,98.0
1954,1,1,5,10.0
1955,6,17,64,128.0
1956,2,6,24,46.0
1957,2,8,33,66.0
1958,5,15,57,112.0
1959,1,1,6,13.0
1960,3,11,43,86.0
1961,4,12,45,90.0
1962,2,7,29,58.0
1963,2,6,27,54.0
1964,1,1,5,12.0
1965,1,1,6,14.0
1966,5,16,61,121.0
1967,5,16,61,121.0
1968,1,2,9,20.0
1969,3,10,39,75.0
1970,3,9,36,70.0
1971,2,7,29,56.0
1972,5,13,53,101.0
1973,6,18,66,132.0
1974,5,14,56,111.0
1975,6,17,63,125.0
1976,6,18,66,132.0
1977,1,2,9,20.0
1978,1,2,11,24.0
1979,1,4,19,37.0
1980,2,6,27,54.0
1981,5,13,53,103.0
1982,1,4,19,38.0
1983,1,1,2,4.0
1984,2,7,29,57.0
1985,1,2,9,20.0
1986,1,2,8,17.0
1987,5,16,60,119.0
1988,3,9,36,71.0
1989,1,1,2,4.0
1990,1,1,6,14.0
1991,1,1,2,3.0
1992,3,10,41,80.0
1993,2,7,28,55.0
1994,6,18,66,132.0
1995,5,16,60,120.0
1996,1,2,11,24.0
1997,3,10,41,82.0
1998,2,7,31,60.0
1999,2,6,25,49.0
2000,2,8,32,63.0
2001,5,14,56,110.0
2002,5,14,55,109.0
2003,3,10,39,76.0
2004,1,3,15,30.0
2005,2,7,29,58.0
2006,5,15,59,117.0
2007,5,13,52,100.0
2008,1,2,9,19.0
2009,4,12,47,94.0
2010,5,15,57,113.0
2011,2,8,32,63.0
2012,5,15,59,116.0
2013,5,15,57,113.0
2014,2,6,24,47.0
2015,2,7,29,57.0
2016,5,15,59,118.0
2017,2,5,23,45.0
2018,1,1,2,4.0
2019,2,6,24,47.0
2020,2,6,24,47.0
2021,3,10,40,78.0
2022,5,16,62,124.0
2023,3,10,39,75.0
2024,5,13,53,103.0
2025,4,12,45,90.0
2026,2,8,35,69.0
2027,2,7,31,61.0
2028,2,6,25,50.0
2029,1,1,2,3.0
2030,5,14,55,107.0
2031,5,15,57,113.0
2032,4,12,47,94.0
2033,5,15,59,118.0
2034,3,10,41,81.0
2035,5,14,55,109.0
2036,2,6,26,51.0
2037,1,4,17,35.0
2038,2,6,24,46.0
2039,2,8,35,69.0
2040,4,12,46,93.0
2041,2,8,33,64.0
2042,2,6,25,49.0
2043,3,9,38,74.0
2044,1,1,2,5.0
2045,5,13,52,100.0
2046,3,9,36,70.0
2047,4,12,45,90.0
2048,1,1,2,4.0
2049,6,17,63,126.0
2050,2,5,20,39.0
2051,6,17,64,129.0
2052,1,2,11,24.0
2053,2,7,29,57.0
2054,5,13,52,100.0
2055,3,9,36,70.0
2056,2,5,21,41.0
2057,2,7,31,60.0
2058,5,14,55,108.0
2059,2,7,29,57.0
2060,1,3,15,31.0
2061,3,11,42,84.0
2062,1,4,18,36.0
2063,5,14,55,108.0
2064,5,14,54,106.0
2065,3,11,43,86.0
2066,1,1,6,14.0
2067,5,16,60,120.0
2068,3,10,41,80.0
2069,5,14,54,106.0
2070,3,9,36,70.0
2071,2,5,22,44.0
2072,3,9,38,73.0
2073,2,5,23,45.0
2074,5,14,55,107.0
2075,3,11,42,84.0
2076,3,10,41,82.0
2077,5,14,55,107.0
2078,1,2,10,21.0
2079,1,1,3,7.0
2080,3,9,36,70.0
2081,6,17,64,127.0
2082,5,16,60,120.0
2083,6,17,64,128.0
2084,2,7,29,57.0
2085,2,7,29,58.0
2086,1,2,10,21.0
2087,3,10,41,82.0
2088,2,8,35,69.0
2089,6,18,65,131.0
2090,3,11,44,87.0
2091,2,6,25,49.0
2092,5,15,58,115.0
2093,4,12,45,89.0
2094,3,11,43,85.0
2095,6,17,64,128.0
2096,5,15,59,117.0
2097,6,17,64,
2098,3,9,36,71.0
2099,3,11,43,86.0
2100,1,4,16,33.0
2101,3,10,41,81.0
2102,2,7,31,61.0
2103,2,7,31,61.0
2104,5,13,50,98.0
2105,1,3,14,28.0
2106,2,5,21,43.0
2107,3,11,43,86.0
2108,1,2,8,17.0
2109,5,13,50,98.0
2110,5,13,50,98.0
2111,2,8,33,65.0
2112,3,9,38,74.0
2113,3,11,43,85.0
2114,1,1,2,5.0
2115,1,1,1,2.0
2116,1,2,10,22.0
2117,5,15,57,112.0
2118,2,7,29,57.0
2119,2,8,33,66.0
2120,3,9,38,74.0
2121,5,13,50,98.0
2122,5,15,57,112.0
2123,6,17,63,125.0
2124,3,11,43,86.0
2125,3,10,39,76.0
2126,3,11,44,88.0
2127,1,4,19,38.0
2128,2,7,30,59.0
2129,5,13,51,99.0
2130,2,8,32,63.0
2131,2,6,25,49.0
2132,1,3,15,32.0
2133,1,2,10,21.0
2134,1,2,9,20.0
2135,6,17,64,127.0
2136,2,8,35,68.0
2137,5,14,56,110.0
2138,5,15,59,116.0
2139,5,16,60,120.0
2140,3,10,40,79.0
2141,5,15,59,116.0
2142,4,12,46,92.0
2143,1,1,6,14.0
2144,6,17,63,125.0
2145,2,7,29,58.0
2146,1,3,14,28.0
2147,1,3,12,26.0
2148,5,15,57,113.0
2149,2,8,33,66.0
2150,6,18,65,131.0
2151,2,5,22,44.0
2152,4,12,49,97.0
2153,2,5,21,42.0
2154,1,1,3,6.0
2155,1,2,11,23.0
2156,4,12,45,89.0
2157,5,16,61,123.0
2158,2,6,26,51.0
2159,1,1,5,11.0
2160,1,1,5,12.0
2161,3,9,38,74.0
2162,1,1,4,8.0
2163,2,5,21,41.0
2164,3,11,43,85.0
2165,3,9,37,72.0
2166,2,7,28,55.0
2167,2,6,24,47.0
2168,5,14,54,104.0
2169,2,5,21,42.0
2170,2,7,31,60.0
2171,1,1,5,12.0
2172,6,18,65,130.0
2173,1,1,3,7.0
2174,3,10,41,80.0
2175,6,18,65,131.0
2176,5,14,55,109.0
2177,1,1,2,3.0
2178,1,3,13,27.0
2179,5,15,57,114.0
2180,5,14,55,107.0
2181,2,5,20,40.0
2182,6,17,64,129.0
2183,1,1,4,8.0
2184,5,13,53,101.0
2185,5,16,62,124.0
2186,5,14,55,107.0
2187,5,13,53,101.0
2188,1,1,2,4.0
2189,5,14,56,110.0
2190,1,2,9,19.0
2191,1,3,15,32.0
2192,1,1,5,12.0
2193,2,6,24,46.0
2194,5,16,60,119.0
2195,1,2,8,16.0
2196,6,17,64,129.0
2197,2,8,32,63.0
2198,5,14,55,109.0
2199,5,16,60,119.0
2200,1,2,10,21.0
2201,1,1,6,13.0
2202,1,1,2,4.0
2203,5,13,53,102.0
2204,2,7,30,59.0
2205,6,17,64,128.0
2206,1,3,13,27.0
2207,2,8,35,69.0
2208,1,3,12,25.0
2209,6,18,65,131.0
2210,4,12,49,97.0
2211,1,3,12,25.0
2212,6,17,63,126.0
2213,6,18,66,133.0
2214,1,1,4,9.0
2215,5,15,59,116.0
2216,2,7,31,60.0
2217,5,16,61,121.0
2218,5,14,55,108.0
2219,5,14,55,108.0
2220,6,18,65,131.0
2221,3,10,39,76.0
2222,1,3,15,30.0
2223,1,2,10,21.0
2224,1,4,17,34.0
2225,2,5,21,41.0
2226,2,6,26,51.0
2227,3,10,41,82.0
2228,2,7,29,58.0
2229,3,10,39,75.0
